dataset_id,adjustment,score_method,program_left,lineage_left,program_right,lineage_right,n_donors,spearman_rho,permutation_p_two_sided,fdr_within_dataset_method_adjustment
GSE256398,disease_group_only,standardized_mean,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,24,0.7965217391304347,3.2147317367417936e-06,0.0003857678084090152
GSE256398,disease_group_only,standardized_mean,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,24,0.571304347826087,0.003544698756748856,0.03544698756748856
GSE256398,disease_group_only,standardized_mean,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,24,0.5791304347826086,0.00302338820095787,0.03298241673772222
GSE256398,disease_group_only,standardized_mean,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,24,0.27999999999999997,0.1851120536513263,0.3266683299729288
GSE256398,disease_group_only,standardized_mean,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,24,0.5043478260869565,0.011965355177749598,0.05205443498816642
GSE256398,disease_group_only,standardized_mean,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,24,0.07739130434782608,0.7192671455433247,0.7918537382128346
GSE256398,disease_group_only,standardized_mean,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,24,0.37478260869565216,0.07115916006574712,0.16421344630557028
GSE256398,disease_group_only,standardized_mean,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,24,0.2695652173913043,0.20272227336292592,0.34519311443406625
GSE256398,disease_group_only,standardized_mean,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,24,0.03130434782608695,0.884546955655295,0.931102058584521
GSE256398,disease_group_only,standardized_mean,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,24,0.15130434782608695,0.4803459029793672,0.594242354201279
GSE256398,disease_group_only,standardized_mean,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,24,0.32695652173913037,0.11888708485840495,0.23967451969429915
GSE256398,disease_group_only,standardized_mean,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,24,-0.09043478260869564,0.6743027582561099,0.7633616131201244
GSE256398,disease_group_only,standardized_mean,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,24,0.39826086956521733,0.05391472845659877,0.13478682114149693
GSE256398,disease_group_only,standardized_mean,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,24,0.468695652173913,0.020877632609712343,0.07591866403531762
GSE256398,disease_group_only,standardized_mean,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,24,-0.05913043478260869,0.783735252825447,0.8397163423129789
GSE256398,disease_group_only,standardized_mean,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,24,0.23391304347826083,0.27128359982868233,0.39700038999319365
GSE256398,disease_group_only,standardized_mean,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,24,0.32695652173913037,0.11888708485840495,0.23967451969429915
GSE256398,disease_group_only,standardized_mean,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,24,0.2278260869565217,0.28430742700718314,0.40615346715311873
GSE256398,disease_group_only,standardized_mean,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,24,0.5304347826086956,0.007665625679948597,0.045993754079691584
GSE256398,disease_group_only,standardized_mean,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,24,0.5530434782608695,0.005062933315680412,0.04234793052491142
GSE256398,disease_group_only,standardized_mean,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,24,0.40695652173913033,0.04842494287210425,0.12909496549447727
GSE256398,disease_group_only,standardized_mean,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,24,0.26347826086956516,0.21350236658523813,0.3509627943866928
GSE256398,disease_group_only,standardized_mean,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,24,0.6286956521739131,0.0010003492233837058,0.01554994977835863
GSE256398,disease_group_only,standardized_mean,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,24,0.2573913043478261,0.22466048988773962,0.3594567838203834
GSE256398,disease_group_only,standardized_mean,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,24,0.45217391304347826,0.0265272136321037,0.08603420637439038
GSE256398,disease_group_only,standardized_mean,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,24,0.5217391304347825,0.008926065916873628,0.04852466175674406
GSE256398,disease_group_only,standardized_mean,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,24,0.1443478260869565,0.5009827163280625,0.6134482240751785
GSE256398,disease_group_only,standardized_mean,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,24,0.1869565217391304,0.3817089686350579,0.520512229956897
GSE256398,disease_group_only,standardized_mean,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,24,0.38260869565217387,0.06499969935694089,0.15599927845665815
